deal_id,category,subcategory,geo,title,description,fine_print,num_options,option_names,price,value,discount_pct,merchant_name,image_quality_score,days_live,weekly_udvs_w1,weekly_orders_w1,weekly_udvs_w2,weekly_orders_w2,weekly_udvs_w3,weekly_orders_w3,weekly_udvs_w4,weekly_orders_w4,weekly_udvs_w5,weekly_orders_w5,weekly_udvs_w6,weekly_orders_w6,weekly_udvs_w7,weekly_orders_w7,weekly_udvs_w8,weekly_orders_w8,cvr,aov,refund_rate
a9df3aa8-dc1f-4f76-9e33-22abbcb7919c,Food & Drink,Dining Cruises,Barcelona,Savor Delicious Flavors at Basil Smokehouse,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,Excludes alcohol; Appointment required; Cannot be combined with other offers; Merchant is solely responsible for care; Expires 90 days from purchase; Gratuity not included,3,"Option 1, Option 2, Option 3",35,58,0.3966,Basil Smokehouse,1,60,3240,39,3035,32,2845,27,3789,28,2912,31,1767,17,2026,21,2973,24,0.009696,40.87,0.1095
79523b5c-bc4d-418c-a59e-4f30b8e096a4,Things to Do,Entertainment,Manchester,Fantastic Fun Day Out at Wildcard Adventures,"Save on this top-rated experience in Manchester. Whether you're a local or just visiting, this deal offers real value. Simple redemption — just show your voucher. See fine print for full details.",Must present voucher on arrival; No cash value; Valid for dine-in only; Limit 1 per household; Cannot be combined with other offers; New customers only; Excludes weekends & public holidays; 48-hour cancellation policy,2,"Explorer, Ultimate Adventure",69,122,0.4344,Wildcard Adventures,5,109,3368,134,4331,135,3535,104,3876,115,2507,63,4602,139,3515,83,2565,95,0.030672,66.67,0.096
7af8241a-beca-4584-95cb-25f486cde7df,Automotive,Detailing,Manchester,Windshield Chip Repair — Up to 3 Chips at TopGear Garage,"What We Offer: A comprehensive vehicle service performed by trained technicians using manufacturer-approved parts and fluids. Service includes a detailed inspection report emailed to you upon completion, so you have a clear record of your vehicle's condition. No appointment necessary — walk-ins welcome 7 days a week. Why You Should Grab This Offer: We've serviced over 10,000 vehicles in Manchester and consistently earn top ratings for speed, quality, and transparency. Our customers appreciate that we explain what we find, recommend only what's needed, and never pressure you into additional services. Every job is backed by a 12-month or 12,000-mile warranty on parts and labor. Good to Know: Most services completed in 30-60 minutes. Comfortable waiting area with complimentary Wi-Fi, coffee, and snacks. Shuttle service available within 5 miles for longer services. Ask about our fleet discount for businesses.",48-hour cancellation policy; Photo ID required; Limit 1 per household; Gratuity not included; New customers only; Excludes weekends & public holidays,1,Complete Vehicle Refresh,24,65,0.6308,TopGear Garage,4,118,1017,92,1399,133,1137,78,1300,78,1511,132,1150,107,1302,95,1826,177,0.083819,34.91,0.0486
cd39fe72-eafc-47e4-82ed-1886421c650f,Things to Do,Outdoor Activities,Dallas,Unforgettable Fun at Summit Adventures,Experience the best that Dallas has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Appointment required; Photo ID required,2,"Basic, Standard",31,83,0.6265,Summit Adventures,3,54,3110,111,2204,70,2291,69,2857,115,2437,86,2930,106,3517,121,3000,129,0.036114,31.59,0.0603
7101fc1a-ec61-47ed-90e9-88b73372ed31,Things to Do,Classes,Manchester,Best Experience in Manchester at Horizon Cruises,Experience the best that Manchester has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Must be 18+; Excludes weekends & public holidays; Must present voucher on arrival; Valid at Manchester location only; Subject to availability; No refunds after redemption; No cash value,2,"1 Session, 3 Sessions",17,42,0.5952,Horizon Cruises,4,56,2021,94,2117,91,3340,128,2544,112,1658,74,3493,129,2903,124,3137,153,0.042663,16.54,0.1178
183a4743-b706-45c9-9de3-55391651c63b,Home Services,HVAC,Los Angeles,2 or 3-Room Deep Clean w/ Kitchen & Bathroom at Premier Care,"What We Offer: Professional-grade service performed by trained technicians using commercial equipment. We begin with an assessment of the scope of work, provide a clear explanation of what we'll do, and complete the job efficiently with minimal disruption to your day. A post-service report is provided summarizing what was done and any recommendations for future maintenance. Why You Should Grab This Offer: Homeowners often put off this type of maintenance because they don't know who to trust. We make it easy: fixed pricing (no hourly billing surprises), certified technicians, and a workmanship warranty. Our Groupon customers routinely become repeat clients. Good to Know: Appointment required — book online or by phone. Available Monday through Saturday, 8 AM to 6 PM. Ask about our seasonal maintenance packages for ongoing care.",Cannot be combined with other offers; Must present voucher on arrival; Excludes weekends & public holidays; Photo ID required,4,"Single Room, Multi-Room Package, Complete Home Overhaul",686,1012,0.3221,Premier Care,2,45,1546,7,1144,4,1106,6,1146,5,1007,2,1579,5,1097,6,1095,5,0.004115,868.18,0.0735
ebe07886-7595-48c7-bb66-a496e76e1b5c,Automotive,Inspection,Boston,Best Auto Deal in Boston at MotorCraft Auto Care,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",No cash value; Promotional value expires 120 days after purchase; Must be 18+; 48-hour cancellation policy; Photo ID required,2,"Quick Service, Bumper-to-Bumper Overhaul",70,142,0.507,MotorCraft Auto Care,2,41,452,14,675,15,716,14,480,11,285,8,484,9,787,22,499,11,0.023755,105.31,0.055
698e0c69-96cf-4b13-9182-6cb45d7f119e,Health & Fitness,Wellness,New York,Boost Your Health w/ Fantastic Services at Zenith Health Center,Highly rated by Groupon customers in New York. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,Photo ID required; No cash value; Limit 1 per household; Merchant is solely responsible for care; 48-hour cancellation policy; Must redeem within 30 days; Promotional value expires 120 days after purchase; Gratuity not included,3,"Option 1, Option 2, Option 3",104,141,0.2624,Zenith Health Center,2,116,1423,15,1465,15,1857,22,1758,18,1769,17,1442,7,1360,13,1734,14,0.009447,118.75,0.1134
104256f4-7dae-4e21-ad0c-a74474f35659,Retail,Fashion,Madrid,Amazing Deal on Must-Have Products,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Merchant is solely responsible for care; Promotional value expires 120 days after purchase; Gratuity not included; Valid Mon-Fri only; 48-hour cancellation policy; Photo ID required,2,"Single, Double",52,93,0.4409,Urban Shop,5,98,1982,90,1682,63,1933,83,1970,110,1880,103,759,38,1498,69,1783,101,0.048714,55.11,0.0886
c396c017-fb51-4b6f-a5c7-fa75e09ca054,Things to Do,Attractions,Miami,Make Your Weekend Special at Starlight Activities,"Looking for something special? This deal has you covered. Great for individuals, couples, or groups. Flexible scheduling available. Check the fine print for full terms and restrictions. Voucher must be presented on arrival.",48-hour cancellation policy; Valid at Miami location only; Subject to availability; Limit 1 per household; Not valid on holidays,3,"Taster, Full Day Explorer, VIP Experience",15,20,0.25,Starlight Activities,2,23,1352,27,1797,47,1220,25,766,17,1476,34,892,14,993,22,903,17,0.021598,19.48,0.0516
1f199ac6-f65d-4bc2-8bfd-f00a0fe3673f,Travel,Hotels,Birmingham,Your Dream Getaway at Grand Suites,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,New customers only; Gratuity not included; Not valid on holidays; Must redeem within 30 days; Promotional value expires 120 days after purchase,1,Weekend Escape,181,284,0.3627,Grand Suites,4,30,2158,104,1500,59,2210,123,1582,77,2439,131,2194,95,1694,78,2148,112,0.048917,267.0,0.0938
809f25d7-b569-4f0d-88b4-a75ec8b827d1,Home Services,Landscaping,Chicago,Trusted Service from Shield Care,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,48-hour cancellation policy; Promotional value expires 120 days after purchase; Subject to availability; Cannot be combined with other offers,3,"Basic, Standard, Premium",52,76,0.3158,Shield Care,3,67,256,5,276,5,255,3,263,4,219,4,315,6,198,5,137,3,0.018239,55.59,0.0389
f6d2265a-605f-4457-9afa-426e8113cead,Food & Drink,Dining Cruises,Birmingham,$15 for $30 Worth of BBQ & Sides for Takeout at Stone Steakhouse,"What We Offer: Enjoy a carefully curated dining experience prepared by our award-winning chef using locally sourced, seasonal ingredients. Each course is thoughtfully paired with beverages selected by our in-house sommelier. The menu changes quarterly to reflect the freshest produce available, so every visit offers something new. Vegetarian, vegan, and gluten-free options are always available — just let your server know. Why You Should Grab This Offer: We've been recognized by local food critics as one of Birmingham's best-kept secrets, with a 4.6-star average on Google and Yelp. Our intimate dining room seats just 40 guests, creating a personal atmosphere you won't find at larger establishments. Private dining available for groups of 8 or more. Good to Know: Reservations recommended, especially on weekends. Free street parking available after 6 PM. Kids' menu available for diners under 12.",Excludes alcohol; Limit 1 per person; Must redeem within 30 days; Expires 90 days from purchase; Valid Mon-Fri only; No refunds after redemption; Merchant is solely responsible for care; Not valid on holidays; Promotional value expires 120 days after purchase,2,"Single, Double",32,71,0.5493,Stone Steakhouse,2,11,1715,64,2577,117,2290,99,2994,105,2836,128,2726,138,1762,54,2570,90,0.040832,34.15,0.0489
1b1ab3b5-0932-4145-a59f-71107ca742cd,Things to Do,Attractions,Miami,Wonderful Adventure Awaits at Summit Escape Room,Experience the best that Miami has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Limit 1 per household; Gratuity not included,2,"Explorer, Ultimate Adventure",23,52,0.5577,Summit Escape Room,2,47,1695,25,1659,21,2333,38,1604,22,1597,17,2686,51,1269,20,2108,34,0.01525,20.8,0.031
a8721167-d410-4e6e-93e4-b8ca495a97c1,Home Services,HVAC,Madrid,Fantastic Professional Service at BrightHome Solutions,"Looking for something special? This deal has you covered. Great for individuals, couples, or groups. Flexible scheduling available. Check the fine print for full terms and restrictions. Voucher must be presented on arrival.",Appointment required; New customers only; Gratuity not included; Excludes alcohol; No cash value; Valid Mon-Fri only,4,"Single Room, Multi-Room Package, Complete Home Overhaul",77,129,0.4031,BrightHome Solutions,2,89,2677,27,2672,26,2479,18,2872,25,3024,24,2528,20,2349,23,2210,23,0.008938,101.42,0.0844
28514b3d-ecc6-4f66-839e-77f79d5f4644,Things to Do,Classes,Los Angeles,Family-Friendly 90-Min Sightseeing Cruise w/ Drink at Coast Adventures,"What We Offer: An unforgettable activity designed for all skill levels. Whether you're a first-timer or a seasoned pro, our experienced staff will ensure you have a safe, enjoyable time. Sessions are structured with a brief orientation, the main activity, and time for questions or photos afterward. Groups of 6 or more receive a dedicated host. Why You Should Grab This Offer: This isn't a factory-line tourist trap — we limit capacity to maintain quality, so every guest gets real attention. Our facility has been recently renovated with state-of-the-art equipment. We've been voted one of Los Angeles's top activities on TripAdvisor for three consecutive years. Good to Know: Walk-ins welcome but reservations guarantee your spot during peak times. Private event bookings available for birthdays, team outings, and celebrations. Free parking on-site.",Valid Mon-Fri only; Must be 18+; Must redeem within 30 days; Excludes weekends & public holidays; Expires 90 days from purchase,3,"Taster, Full Day Explorer, VIP Experience",14,20,0.3,Coast Adventures,1,53,2269,77,1726,42,1402,53,1833,66,1232,31,2007,68,1292,34,1649,60,0.03214,21.14,0.0398
54f80163-a1ef-49ba-92b6-c52f08d4fc17,Things to Do,Outdoor Activities,Manchester,Family-Friendly 2-Hour Kayak or Paddleboard Rental at Sunset Tours,"What We Offer: An unforgettable activity designed for all skill levels. Whether you're a first-timer or a seasoned pro, our experienced staff will ensure you have a safe, enjoyable time. Sessions are structured with a brief orientation, the main activity, and time for questions or photos afterward. Groups of 6 or more receive a dedicated host. Why You Should Grab This Offer: This isn't a factory-line tourist trap — we limit capacity to maintain quality, so every guest gets real attention. Our facility has been recently renovated with state-of-the-art equipment. We've been voted one of Manchester's top activities on TripAdvisor for three consecutive years. Good to Know: Walk-ins welcome but reservations guarantee your spot during peak times. Private event bookings available for birthdays, team outings, and celebrations. Free parking on-site.",Expires 90 days from purchase; Not valid on holidays; Limit 1 per person; Appointment required; Must redeem within 30 days,3,"Option 1, Option 2, Option 3",51,96,0.4688,Sunset Tours,2,107,2026,99,2850,139,2123,116,1679,94,2113,108,1745,106,1715,97,2133,86,0.051575,69.85,0.0541
8daf7950-d590-4057-95ce-feac04fca269,Beauty & Spas,Skin Care,Birmingham,Before & After Smile Transformation — Zoom Whitening at Bella Skin Lounge,"What We Offer: This deal includes a full consultation to identify your specific skin concerns, followed by a customized treatment performed by a licensed aesthetician with over 10 years of experience. All products used are medical-grade and dermatologist-approved. The session begins with a thorough skin analysis, followed by the treatment itself, and ends with a personalized at-home care plan. Before and after photos are taken so you can track your results over time. Why You Should Grab This Offer: Whether you're dealing with fine lines, uneven skin tone, acne scarring, or just want a refresh, this treatment is designed to deliver visible results from the first session. Our specialists tailor every session to your skin type — no cookie-cutter approach. Good to Know: Located in Birmingham with free parking and complimentary refreshments in the waiting area. Open 7 days a week with evening appointments available. Online booking at our website — same-week availability.",Cannot be combined with other offers; Appointment required; Subject to availability; Merchant is solely responsible for care; Photo ID required; Valid at Birmingham location only; No refunds after redemption; 48-hour cancellation policy; Must present voucher on arrival,2,"Touch-Up, Head-to-Toe Glow",93,133,0.3008,Bella Skin Lounge,3,13,2127,181,2437,178,2005,160,1651,115,1422,103,1537,147,1769,143,1906,129,0.077824,141.37,0.1251
a55dede5-2304-4c24-8c30-3e287d5fc036,Home Services,Handyman,Dallas,Amazing Home Service at GreenLeaf Home Services,Highly rated by Groupon customers in Dallas. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,No refunds after redemption; Gratuity not included; Cannot be combined with other offers; Must redeem within 30 days; Excludes alcohol,3,"Small, Medium, Large",103,199,0.4824,GreenLeaf Home Services,2,94,2149,58,1580,39,2311,56,2162,55,2456,54,1760,35,2805,54,2155,41,0.022557,119.73,0.0877
5fd509e8-505e-4b27-8fa6-87140eec617b,Automotive,Oil Change,Birmingham,Interior Shampoo & Stain Removal at MotorCraft Auto Spa,"What Is Included: Up to five quarts of quality oil (synthetic blend or full synthetic depending on option purchased), standard oil filter, lubrication of chassis components per manufacturer specs, and a complimentary multi-point maintenance check. Our certified technicians perform an inspection covering fluid levels, tire pressure, battery test, wiper blades, headlights and taillights, air filter, and antifreeze/coolant levels. What Is Not Included: Extra quarts beyond five are available for an additional fee at time of service. Premium or canister filters available for purchase. European oil types not included. Why You Should Grab This Offer: Our ASE-certified technicians complete over 270 hours of professional training. No appointment needed — stay-in-your-car service completed in approximately 15-20 minutes. Contactless payment available. Good to Know: Valid at participating locations. Digital inspection report emailed after service. All work backed by a service guarantee.",Limit 1 per person; Subject to availability; 48-hour cancellation policy; Excludes weekends & public holidays,2,"Small, Large",54,93,0.4194,MotorCraft Auto Spa,4,120,1755,100,1941,180,1848,108,1559,103,1909,156,2663,257,1252,115,2074,163,0.078795,74.76,0.0774
4b01c9bc-8ddc-415a-b441-028356f3296b,Health & Fitness,Dental,Miami,Best Wellness Deal at Summit Performance Lab,A great way to try something new without breaking the bank. This deal has been popular with Groupon customers. Limited quantities available. Valid only for the option purchased. See fine print for all terms.,Cannot be combined with other offers; Promotional value expires 120 days after purchase; Excludes alcohol; Excludes weekends & public holidays,1,Standard,56,137,0.5912,Summit Performance Lab,3,23,3413,55,3045,43,2567,45,2998,50,2907,43,3029,51,1938,41,2909,55,0.016794,44.8,0.0679
f4ccdec7-a165-4ca2-a6c4-0cfe65a24aad,Automotive,Inspection,Seattle,State Inspection & Emissions Test at QuickLube Motor Works,"What We Offer: A comprehensive vehicle service performed by trained technicians using manufacturer-approved parts and fluids. Service includes a detailed inspection report emailed to you upon completion, so you have a clear record of your vehicle's condition. No appointment necessary — walk-ins welcome 7 days a week. Why You Should Grab This Offer: We've serviced over 10,000 vehicles in Seattle and consistently earn top ratings for speed, quality, and transparency. Our customers appreciate that we explain what we find, recommend only what's needed, and never pressure you into additional services. Every job is backed by a 12-month or 12,000-mile warranty on parts and labor. Good to Know: Most services completed in 30-60 minutes. Comfortable waiting area with complimentary Wi-Fi, coffee, and snacks. Shuttle service available within 5 miles for longer services. Ask about our fleet discount for businesses.",Expires 90 days from purchase; No refunds after redemption; Not valid on holidays; 48-hour cancellation policy; Limit 1 per person,2,"Single, Double",66,106,0.3774,QuickLube Motor Works,4,22,3027,298,2843,191,2570,201,1849,124,2738,260,1917,175,2232,220,2839,181,0.082438,71.73,0.0545
5e088743-9568-415a-97ca-43d781353f4d,Food & Drink,Dining Cruises,Birmingham,Wine Tasting for Two — 6 Wines w/ Cheese Board at Maple Kitchen,"What We Offer: This deal is valid toward our full food and drink menu during the specified hours. Choose from appetizers, entrees, and desserts crafted fresh daily by our kitchen team. Our menu features a mix of house specialties and seasonal rotating dishes — there's something for every palate. Full bar available with craft cocktails, local beers, and an curated wine list. Why You Should Grab This Offer: Whether it's date night, a family dinner, or a casual meal with friends, this deal gives you the flexibility to order what you want from our complete menu. Our restaurant is known for generous portions, fresh ingredients, and a warm atmosphere that keeps customers coming back. Good to Know: Located in the heart of Birmingham. Walk-ins welcome. Outdoor seating available seasonally. Ask about our loyalty program for returning guests.",Valid Mon-Fri only; Photo ID required; Cannot be combined with other offers; Expires 90 days from purchase; Subject to availability; New customers only; No cash value; Gratuity not included,2,"Single, Double",77,109,0.2936,Maple Kitchen,3,85,1804,77,2284,94,2631,114,2321,114,2179,110,1830,93,1565,58,2448,92,0.044075,81.53,0.0978
7ea28b3e-169d-4740-a57e-b2c99f4b3f01,Automotive,Inspection,Houston,Engine Diagnostic Scan & Report at AutoShine Service Center,"What Is Included: Up to five quarts of quality oil (synthetic blend or full synthetic depending on option purchased), standard oil filter, lubrication of chassis components per manufacturer specs, and a complimentary multi-point maintenance check. Our certified technicians perform an inspection covering fluid levels, tire pressure, battery test, wiper blades, headlights and taillights, air filter, and antifreeze/coolant levels. What Is Not Included: Extra quarts beyond five are available for an additional fee at time of service. Premium or canister filters available for purchase. European oil types not included. Why You Should Grab This Offer: Our ASE-certified technicians complete over 270 hours of professional training. No appointment needed — stay-in-your-car service completed in approximately 15-20 minutes. Contactless payment available. Good to Know: Valid at participating locations. Digital inspection report emailed after service. All work backed by a service guarantee.",Cannot be combined with other offers; No refunds after redemption; Must present voucher on arrival; Expires 90 days from purchase; Gratuity not included,1,Basic,21,37,0.4324,AutoShine Service Center,3,61,1030,41,1163,52,978,36,862,45,1239,68,1435,66,930,45,1175,46,0.045279,21.93,0.083
f28cfce1-e660-4a1a-8f35-1853ce7b6433,Travel,Resorts,Denver,Your Dream Getaway at Grand Retreat,Experience the best that Denver has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Excludes alcohol; Promotional value expires 120 days after purchase; New customers only,1,Single Visit,57,156,0.6346,Grand Retreat,4,92,2709,100,2853,136,2532,101,1438,66,2423,113,3711,153,2342,119,1571,50,0.042801,60.93,0.0603
60ebb2ab-2cc6-455d-a7b8-ddbd1f6a9107,Automotive,Inspection,Manchester,Keep Your Car Running Great at Midas Motor Works,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,Must redeem within 30 days; Expires 90 days from purchase; Not valid on holidays,2,"Quick Service, Bumper-to-Bumper Overhaul",42,104,0.5962,Midas Motor Works,2,108,1544,32,2028,31,1588,36,2154,57,2389,52,1658,32,2955,57,2068,33,0.020142,59.42,0.036
77a485f8-77b6-4245-a942-828868fe4b23,Health & Fitness,Wellness,Boston,A Healthier You Starts at Summit Fitness Studio,"Save on this top-rated experience in Boston. Whether you're a local or just visiting, this deal offers real value. Simple redemption — just show your voucher. See fine print for full details.",Excludes alcohol; Subject to availability; Expires 90 days from purchase; Limit 1 per household; Promotional value expires 120 days after purchase; 48-hour cancellation policy; New customers only,3,"Option 1, Option 2, Option 3",34,47,0.2766,Summit Fitness Studio,3,44,2487,52,1121,19,3060,78,2589,62,3092,55,3624,80,3896,103,2669,59,0.02254,41.71,0.0621
504c7163-00ea-4b11-9ffb-fe6f4c8d7a26,Things to Do,Attractions,New York,Glow-in-the-Dark Mini Golf for Two or Four at Thrill Escape Room,"What We Offer: A hands-on experience that combines education and entertainment in a relaxed, welcoming environment. All materials, equipment, and instruction are included — just show up and enjoy. Sessions run for the duration listed and include a take-home component where applicable. Our instructors are patient, encouraging, and passionate about sharing their craft. Why You Should Grab This Offer: We believe the best experiences are the ones where you actually learn something new. Our sessions are designed to be approachable for complete beginners while still engaging for those with some background. Located in the heart of New York with a fun, social vibe that makes this ideal for date nights, friend outings, or family weekends. Good to Know: Ages 8 and up welcome (under 16 must be accompanied by a paying adult). Complimentary refreshments provided. Online booking with instant confirmation.",Expires 90 days from purchase; Merchant is solely responsible for care; Appointment required; Valid Mon-Fri only; Gratuity not included; Valid at New York location only; Promotional value expires 120 days after purchase; Not valid on holidays,4,"1 Visit, 3 Visits, 5 Visits, 10 Visits",65,91,0.2857,Thrill Escape Room,5,87,1311,64,1940,130,1375,68,1705,87,2063,94,1779,101,2314,142,1878,75,0.052976,66.09,0.144
8e3ae692-6f79-4563-b133-011189f544a9,Retail,Home Goods,Boston,Amazing Deal on Must-Have Products,A great way to try something new without breaking the bank. This deal has been popular with Groupon customers. Limited quantities available. Valid only for the option purchased. See fine print for all terms.,Photo ID required; No refunds after redemption; Gratuity not included; Promotional value expires 120 days after purchase,2,"Basic, Standard",20,33,0.3939,Urban Market,3,88,3655,70,3104,50,2440,55,4658,69,4304,89,3445,63,3044,74,3449,75,0.019396,21.7,0.0598
3e1208d7-f319-42fe-a6c4-3f01687d621c,Things to Do,Outdoor Activities,Boston,Family-Friendly 90-Min Sightseeing Cruise w/ Drink at Summit Escape Room,"What We Offer: A guided experience led by knowledgeable local experts who know every hidden gem in Boston. Small group sizes — maximum 12 participants — ensure a personal, interactive experience. All necessary equipment and materials are included in the price. No prior experience or special skills required. Why You Should Grab This Offer: We've hosted over 5,000 guests and maintain a 4.8-star rating. Our guides don't just walk you through the experience — they make it memorable with stories, tips, and insider knowledge you won't find in a guidebook. Perfect for families, couples, corporate outings, or solo adventurers. Good to Know: Open year-round, rain or shine (indoor alternatives available for weather-sensitive activities). Children under 12 must be accompanied by an adult. Gift cards available — makes a great last-minute present. Arrive 15 minutes before your scheduled start time.",No cash value; Not valid Dec 24-Jan 2; Subject to availability; Limit 1 per household; Valid for dine-in only; Limit 1 per person; Must present voucher on arrival,2,"1 Session, 3 Sessions",40,55,0.2727,Summit Escape Room,3,40,4978,205,4320,183,4606,226,4955,243,3646,161,3466,202,4433,142,3998,161,0.044271,55.65,0.1187
97ed63f5-f3fd-4184-a396-1e879eb0da9a,Things to Do,Classes,Denver,Glow-in-the-Dark Mini Golf for Two or Four at Coast Adventures,"What We Offer: A hands-on experience that combines education and entertainment in a relaxed, welcoming environment. All materials, equipment, and instruction are included — just show up and enjoy. Sessions run for the duration listed and include a take-home component where applicable. Our instructors are patient, encouraging, and passionate about sharing their craft. Why You Should Grab This Offer: We believe the best experiences are the ones where you actually learn something new. Our sessions are designed to be approachable for complete beginners while still engaging for those with some background. Located in the heart of Denver with a fun, social vibe that makes this ideal for date nights, friend outings, or family weekends. Good to Know: Ages 8 and up welcome (under 16 must be accompanied by a paying adult). Complimentary refreshments provided. Online booking with instant confirmation.",Not valid on holidays; No refunds after redemption; Valid at Denver location only; Not valid Dec 24-Jan 2; Expires 90 days from purchase; Promotional value expires 120 days after purchase; Excludes weekends & public holidays; Limit 1 per person,4,"Option 1, Option 2, Option 3, Option 4",38,88,0.5682,Coast Adventures,3,20,2054,88,3248,135,3644,147,3110,144,4245,183,2952,166,2906,175,2675,121,0.04667,43.85,0.1281
5c314d6c-ec20-47ba-8a3a-39cf822d297b,Retail,Home Goods,London,Fantastic Savings on Top-Rated Items,"Save on this top-rated experience in London. Whether you're a local or just visiting, this deal offers real value. Simple redemption — just show your voucher. See fine print for full details.",New customers only; Expires 90 days from purchase; Excludes weekends & public holidays; Gratuity not included; Valid Mon-Fri only; Subject to availability; Excludes alcohol; Not valid on holidays; Not valid Dec 24-Jan 2; No refunds after redemption,3,"Small, Medium, Large",29,46,0.3696,Sage Boutique,4,84,1890,76,1746,82,1249,41,1840,89,1809,76,1564,50,2165,101,1995,95,0.042783,33.08,0.0595
c3d9554f-0937-4726-ad9e-b6dd80be8810,Beauty & Spas,Nails,Houston,Unwind w/ a Wonderful Relaxation Package at Glow Scalp Care Spa,"Looking for something special? This deal has you covered. Great for individuals, couples, or groups. Flexible scheduling available. Check the fine print for full terms and restrictions. Voucher must be presented on arrival.",Must redeem within 30 days; Valid at Houston location only; Merchant is solely responsible for care; 48-hour cancellation policy; Subject to availability; New customers only; No refunds after redemption; Photo ID required; Excludes weekends & public holidays,2,"Option 1, Option 2",44,105,0.581,Glow Scalp Care Spa,5,68,3308,109,2601,81,2867,100,1898,61,3218,105,2404,94,2342,83,2822,80,0.033225,50.05,0.0792
50fd10d2-c0e4-496f-93af-e936f3684ba0,Retail,Gifts,Chicago,Custom Phone Case — 100+ Designs w/ Free Shipping,What's Included: Product ships within 2-3 business days via USPS or UPS with tracking number provided via email. Each item is quality-inspected before shipping and arrives in protective packaging. 30-day hassle-free returns accepted with original packaging — we'll provide a prepaid return label. Why You Should Grab This Offer: This product has been one of our top sellers with over 500 five-star reviews. Made with premium materials designed for daily use. Makes an excellent gift — arrives in presentation-ready packaging with the option to include a personalized gift note at checkout. Good to Know: Available in multiple sizes and colors — select your preferred option at checkout. Ships to all 50 US states. International shipping available for an additional fee. Bulk orders of 5+ units receive an automatic 10% discount.,New customers only; Appointment required; Excludes alcohol,2,"Small, Large",34,73,0.5342,Indie Supply,3,22,1423,45,1782,99,1391,84,1616,69,1140,47,1674,63,948,45,1260,48,0.044508,46.49,0.0576
854ca377-79ee-40d4-80ce-f0e56599c475,Travel,Getaways,Miami,Amazing Hotel Getaway at Harbor Resort,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,Merchant is solely responsible for care; Not valid on holidays; Must be 18+; Limit 1 per person; Expires 90 days from purchase,2,"Basic, Standard",250,346,0.2775,Harbor Resort,2,102,1153,12,2396,23,1925,18,2095,19,1909,17,2391,28,1429,18,1901,20,0.010198,239.59,0.0817
e2a90133-5b53-427a-9420-4a693b144fa0,Home Services,Cleaning,Seattle,Lawn Care — 4 or 8 Weekly Mowing Visits at TopNotch Cleaning Co.,"What We Offer: Our licensed, bonded, and insured professionals arrive at your home with all necessary supplies and equipment — you don't need to provide anything. The service includes a thorough walkthrough before we begin, the service itself, and a final inspection with you to ensure everything meets your standards. We clean up after ourselves. Why You Should Grab This Offer: We've served over 2,000 homes in Seattle and maintain a 4.7-star rating. Every technician is background-checked, drug-tested, and has an average of 8 years of experience. We offer a 100% satisfaction guarantee — if you're not happy, we come back and fix it at no charge. Our customers particularly appreciate our on-time arrival and transparent pricing with no hidden fees. Good to Know: Serving Seattle and surrounding areas within 30 miles. Online booking with 2-hour arrival windows. Service takes approximately 1-3 hours depending on home size and scope.",Limit 1 per household; Not valid on holidays; Must be 18+,3,"Single Room, Multi-Room Package, Complete Home Overhaul",564,1000,0.436,TopNotch Cleaning Co.,4,69,1098,6,1244,3,1369,5,1316,9,1399,7,1171,4,1326,4,976,5,0.004344,785.87,0.0282
